NumberDevice UserId Block Sequence NumberClicks NumberCircles CircleID DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY TargetWidth ElapsedTime MouseX MouseY
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 439 824
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 430 828
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 421 832
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 412 835
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 398 836
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 392 836
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 388 835
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 384 834
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 381 831
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 379 828
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 376 820
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 376 820
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 376 812
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 376 808
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 378 804
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 379 795
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 379 795
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 380 787
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 380 784
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 381 781
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 381 778
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 381 776
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 382 774
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 382 770
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 382 770
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 381 768
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 381 767
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 381 767
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 382 765
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 383 766
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 383 766
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 386 765
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 386 765
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 391 762
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 397 760
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 405 756
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 434 740
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 434 740
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 480 714
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 509 696
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 541 676
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 575 655
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 609 635
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 643 615
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 710 575
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 739 558
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 767 539
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 793 516
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 816 496
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 852 466
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 852 466
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 880 443
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 880 443
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 904 425
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 915 416
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 923 409
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 938 398
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 938 398
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 947 389
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 950 386
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 953 383
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 955 381
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 957 376
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 960 369
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 962 367
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 962 367
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 962 367
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 964 365
0 1 1 1 1 16 6 350 392 759 963 378 60 1054 964 368
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 964 368
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 964 372
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 964 372
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 962 375
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 959 378
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 954 383
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 946 390
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 935 399
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 903 425
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 903 425
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 860 461
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 835 483
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 807 505
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 777 528
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 744 552
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 711 574
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 645 617
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 615 635
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 586 652
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 561 665
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 538 676
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 500 690
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 500 690
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 469 699
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 455 702
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 442 704
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 429 707
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 416 709
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 395 711
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 386 713
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 377 719
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 368 726
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 361 730
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 354 735
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 350 740
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 353 643
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 391 335
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 391 335
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 386 0
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 363 0
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 377 0
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 386 522
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 386 522
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 384 753
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 380 811
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 378 837
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 232 305
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 319 934
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 71 0
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 541 298
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 541 298
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 507 562
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 488 603
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 468 633
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 440 659
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 440 659
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 427 676
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 422 686
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 420 696
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 418 704
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 416 712
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 414 720
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 408 733
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 405 738
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 402 741
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 399 744
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 397 746
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 396 746
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 395 746
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 394 743
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 394 743
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 395 737
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 396 732
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 398 726
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 402 713
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 402 713
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 405 700
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 406 693
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 407 688
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 408 683
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 408 677
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 407 673
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 404 667
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 404 667
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 398 664
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 394 665
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 389 665
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 379 666
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 379 666
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 369 666
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 364 665
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 360 664
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 356 663
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 356 663
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 356 663
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 348 659
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 342 654
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 339 653
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 337 650
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 336 647
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 335 645
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 334 644
0 1 1 1 1 16 7 350 963 378 316 645 60 3161 332 644
