"DeviceNumber" "UserId" "Block" "Sequence" "CircleID" "ErrorRate" "TRE" "TAC" "MDC" "ODC" "MV" "ME" "MO" "ClickPointX" "ClickPointY" "MovementTime" "TargetWidth" "Distance" "CalculatedDistance"
0 24 3 2 1 0 0 0 1 0 11.6476697966841 23.6025432358817 -23.6025432358817 689.943440724311 -10.151285706697 0.832 60 700 683.164694638123
0 24 3 2 2 0 0 2 6 2 13.1084061292681 9.91882062560324 -4.69436209179712 662.59179299929 0.340367428395552 1.34 60 700 675.740334744049
0 24 3 2 3 0 0 0 5 0 14.7447975001848 36.1828252377346 -36.1828252377346 697.806879865513 -21.9899616270113 0.982 60 700 691.770193055468
0 24 3 2 4 0.5 1 1 2 1 30.5779476110008 27.3232022133064 5.17142408603269 686.684002583499 -5.00805310522009 1.303 60 700 695.67952391888
0 24 3 2 5 0.5 0 0 11 5 20.5757991778631 30.3515242645128 -30.3515242645128 676.709911722323 -3.56305722186096 1.569 60 700 690.137667425855
0 24 3 2 6 0 0 2 5 0 9.56517899472797 9.62065558850069 6.90495995609353 681.728886878258 -5.54299519491326 0.735 60 700 672.019344959652
0 24 3 2 7 0 0 0 7 0 1.91884253671405 3.45984968590936 3.45984968590936 674.775585495319 3.86124584158028 0.703 60 700 655.746902394514
0 24 3 2 8 0 0 1 5 0 10.9377983830691 13.7772331148726 -11.1822050714563 666.895757268542 17.721425936354 1 60 700 680.532144722055
0 24 3 2 9 0.5 1 1 8 1 8.68569564286428 13.2782714675734 -13.1278973025891 688.290036826201 -0.908408381024728 1.154 60 700 691.319029103062
0 24 3 2 10 0 0 1 9 0 5.13654732428068 4.5429336718641 0.709286179895521 653.271096620096 5.55646657306207 0.737 60 700 645.914080973623
