"NumberDevice" "UserId" "Block" "Sequence" "NumberClicks" "NumberCircles" "CircleID" "DistanceCenter" "PixelStartCircleX" "PixelStartCircleY" "PixelEndCircleX" "PixelEndCircleY" "TargetWidth" "ElapsedTime" "MouseX" "MouseY" "targetx" "targety" "rx" "ry" "inside"
1 24 6 1 1 16 14 350 552 202 933 773 60 419 830 686 134.8258 1.421085e-14 0 0 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 853 733 134.8258 1.421085e-14 47.89884 21.06422 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 884 788 134.8258 1.421085e-14 107.0715 43.0778 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 885 790 134.8258 1.421085e-14 109.126 43.96042 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 886 792 134.8258 1.421085e-14 111.1805 44.84304 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 886 792 134.8258 1.421085e-14 111.1805 44.84304 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 886 792 134.8258 1.421085e-14 111.1805 44.84304 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 887 792 134.8258 1.421085e-14 111.9444 44.19777 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 889 792 134.8258 1.421085e-14 113.4723 42.90721 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 896 790 134.8258 1.421085e-14 117.5294 36.86238 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 899 790 134.8258 1.421085e-14 119.8213 34.92655 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 902 789 134.8258 1.421085e-14 121.4678 32.22677 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 902 789 134.8258 1.421085e-14 121.4678 32.22677 FALSE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 912 784 134.8258 1.421085e-14 125.8809 21.95425 TRUE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 917 782 134.8258 1.421085e-14 128.4101 17.19997 TRUE
1 24 6 1 1 16 14 350 552 202 933 773 60 419 925 780 134.8258 1.421085e-14 133.2312 10.50986 TRUE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 928 779 703.6 2.842171e-14 0 0 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 807 323 703.6 2.842171e-14 468.2632 57.50284 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 788 276 703.6 2.842171e-14 518.9582 57.37066 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 782 261 703.6 2.842171e-14 535.1137 57.38772 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 769 238 703.6 2.842171e-14 561.3004 53.88715 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 764 230 703.6 2.842171e-14 570.587 52.22569 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 753 218 703.6 2.842171e-14 585.82 46.48522 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 748 214 703.6 2.842171e-14 591.3942 43.33428 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 741 208 703.6 2.842171e-14 599.5693 39.07191 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 740 207 703.6 2.842171e-14 600.8698 38.5162 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 732 200 703.6 2.842171e-14 610.3453 33.69812 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 727 197 703.6 2.842171e-14 614.9914 30.17481 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 717 183 703.6 2.842171e-14 631.7083 26.10716 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 709 173 703.6 2.842171e-14 643.9681 22.4062 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 688 150 703.6 2.842171e-14 673.1339 11.48095 FALSE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 679 140 703.6 2.842171e-14 685.766 6.851904 TRUE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 674 132 703.6 2.842171e-14 695.0526 5.190449 TRUE
1 24 6 1 1 16 15 350 933 773 666 126 60 450 674 130 703.6 2.842171e-14 696.9087 5.93519 TRUE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 821 636 165.339 7.105427e-15 0 0 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 825 671 165.339 7.105427e-15 34.2085 -8.413016 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 827 717 165.339 7.105427e-15 79.58193 -16.23936 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 828 734 165.339 7.105427e-15 96.31724 -19.39046 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 827 747 165.339 7.105427e-15 109.339 -20.04971 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 825 749 165.339 7.105427e-15 111.5768 -18.31993 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 825 750 165.339 7.105427e-15 112.5687 -18.44694 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 825 750 165.339 7.105427e-15 112.5687 -18.44694 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 824 753 165.339 7.105427e-15 115.6714 -17.83608 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 823 755 165.339 7.105427e-15 117.7822 -17.0982 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 821 759 165.339 7.105427e-15 122.0038 -15.62244 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 821 759 165.339 7.105427e-15 122.0038 -15.62244 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 821 760 165.339 7.105427e-15 122.9958 -15.74946 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 819 765 165.339 7.105427e-15 128.2093 -14.40071 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 813 772 165.339 7.105427e-15 135.9147 -9.338387 FALSE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 811 774 165.339 7.105427e-15 138.1525 -7.608608 TRUE
1 24 6 2 1 16 1 350 799 100 800 800 60 437 808 778 165.339 7.105427e-15 142.5011 -5.140951 TRUE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 919 211 86.14523 -7.105427e-15 0 0 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 935 149 86.14523 -7.105427e-15 63.77602 5.711286 TRUE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 943 103 86.14523 -7.105427e-15 110.4646 6.129185 TRUE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 944 97 86.14523 -7.105427e-15 116.5474 6.140793 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 946 94 86.14523 -7.105427e-15 119.8325 7.626656 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 946 92 86.14523 -7.105427e-15 121.8059 7.301623 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 947 88 86.14523 -7.105427e-15 125.9153 7.638264 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 948 86 86.14523 -7.105427e-15 128.0512 8.299938 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 950 82 86.14523 -7.105427e-15 132.3231 9.623284 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 955 76 86.14523 -7.105427e-15 139.0559 13.58172 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 965 61 86.14523 -7.105427e-15 155.4816 21.01103 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 966 60 86.14523 -7.105427e-15 156.6308 21.83522 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 968 59 86.14523 -7.105427e-15 157.9426 23.64612 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 972 54 86.14523 -7.105427e-15 163.5262 26.78036 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 974 49 86.14523 -7.105427e-15 168.7847 27.94119 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 974 49 86.14523 -7.105427e-15 168.7847 27.94119 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 974 50 86.14523 -7.105427e-15 167.798 28.1037 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 973 59 86.14523 -7.105427e-15 158.7552 28.57965 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 963 89 86.14523 -7.105427e-15 127.5288 23.58807 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 959 98 86.14523 -7.105427e-15 117.9984 21.1039 FALSE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 956 107 86.14523 -7.105427e-15 108.6305 19.60643 TRUE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 955 109 86.14523 -7.105427e-15 106.4946 18.94475 TRUE
1 24 6 2 1 16 2 350 800 800 933 126 60 586 953 113 86.14523 -7.105427e-15 102.2227 17.62141 TRUE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 873 380 444.1824 0 0 0 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 832 472 444.1824 0 100.506 -6.598641 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 765 601 444.1824 0 245.8652 -7.436134 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 753 631 444.1824 0 278.0007 -10.79962 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 742 671 444.1824 0 318.5178 -19.70812 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 738 679 444.1824 0 327.4601 -19.89723 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 727 684 444.1824 0 337.0102 -12.49487 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 724 677 444.1824 0 332.2149 -6.578379 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 724 667 444.1824 0 323.3672 -1.918131 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 724 667 444.1824 0 323.3672 -1.918131 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 724 667 444.1824 0 323.3672 -1.918131 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 724 667 444.1824 0 323.3672 -1.918131 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 724 667 444.1824 0 323.3672 -1.918131 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 724 667 444.1824 0 323.3672 -1.918131 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 724 667 444.1824 0 323.3672 -1.918131 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 725 669 444.1824 0 324.6707 -3.734952 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 725 669 444.1824 0 324.6707 -3.734952 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 721 691 444.1824 0 345.9998 -10.44841 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 716 712 444.1824 0 366.9101 -15.81107 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 712 738 444.1824 0 391.7782 -24.38863 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 711 742 444.1824 0 395.7834 -25.36796 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 705 746 444.1824 0 402.1186 -21.92343 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 702 748 444.1824 0 405.2862 -20.20116 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 695 753 444.1824 0 412.9722 -16.33788 FALSE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 691 757 444.1824 0 418.3754 -14.6629 TRUE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 688 765 444.1824 0 426.8517 -15.73678 TRUE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 685 769 444.1824 0 431.7888 -14.94656 TRUE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 679 773 444.1824 0 438.1241 -11.50203 TRUE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 679 773 444.1824 0 438.1241 -11.50203 TRUE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 679 773 444.1824 0 438.1241 -11.50203 TRUE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 679 773 444.1824 0 438.1241 -11.50203 TRUE
1 24 6 2 1 16 3 350 933 126 666 773 60 811 679 773 444.1824 0 438.1241 -11.50203 TRUE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 978 261 90.78546 0 0 0 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 989 254 90.78546 0 12.90956 1.828487 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 994 247 90.78546 0 21.25891 -0.2423295 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 995 245 90.78546 0 23.31871 -1.112513 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 995 242 90.78546 0 25.26836 -3.392614 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 995 242 90.78546 0 25.26836 -3.392614 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 995 242 90.78546 0 25.26836 -3.392614 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 995 242 90.78546 0 25.26836 -3.392614 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 995 242 90.78546 0 25.26836 -3.392614 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 998 240 90.78546 0 28.84823 -2.963029 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 1019 224 90.78546 0 55.20708 -1.476007 FALSE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 1034 213 90.78546 0 73.7563 -0.08811984 TRUE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 1048 196 90.78546 0 95.4448 -3.910318 TRUE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 1051 193 90.78546 0 99.67455 -4.240767 TRUE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 1055 192 90.78546 0 103.3646 -2.401266 TRUE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 1055 192 90.78546 0 103.3646 -2.401266 TRUE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 1055 192 90.78546 0 103.3646 -2.401266 TRUE
1 24 6 2 1 16 4 350 666 773 1047 202 60 451 1055 192 90.78546 0 103.3646 -2.401266 TRUE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 1055 192 712.765 1.136868e-13 0 0 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 780 524 712.765 1.136868e-13 429.2929 -39.45339 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 704 615 712.765 1.136868e-13 547.4006 -49.82568 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 684 639 712.765 1.136868e-13 578.5188 -52.59237 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 660 661 712.765 1.136868e-13 611.0429 -51.11362 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 652 662 712.765 1.136868e-13 617.397 -46.15125 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 649 662 712.765 1.136868e-13 619.5141 -44.02573 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 635 659 712.765 1.136868e-13 627.2684 -31.9895 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 627 657 712.765 1.136868e-13 631.497 -24.91003 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 619 655 712.765 1.136868e-13 635.7256 -17.83056 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 619 655 712.765 1.136868e-13 635.7256 -17.83056 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 619 655 712.765 1.136868e-13 635.7256 -17.83056 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 619 655 712.765 1.136868e-13 635.7256 -17.83056 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 612 656 712.765 1.136868e-13 641.3741 -13.5767 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 601 662 712.765 1.136868e-13 653.3878 -10.01733 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 584 670 712.765 1.136868e-13 671.0528 -3.618303 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 580 672 712.765 1.136868e-13 675.2927 -2.195674 FALSE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 571 680 712.765 1.136868e-13 687.3121 -1.464718 TRUE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 567 682 712.765 1.136868e-13 691.5519 -0.04208961 TRUE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 563 684 712.765 1.136868e-13 695.7917 1.380539 TRUE
1 24 6 2 1 16 5 350 1047 202 552 697 60 517 563 684 712.765 1.136868e-13 695.7917 1.380539 TRUE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 948 454 222.8654 -1.421085e-14 0 0 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1046 416 222.8654 -1.421085e-14 100.4822 30.84372 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1072 402 222.8654 -1.421085e-14 129.567 35.94995 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1092 391 222.8654 -1.421085e-14 152.0828 39.6966 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1107 381 222.8654 -1.421085e-14 170.0533 41.13244 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1115 376 222.8654 -1.421085e-14 179.4311 42.15997 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1120 371 222.8654 -1.421085e-14 186.4533 41.32987 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1129 363 222.8654 -1.421085e-14 198.474 40.62093 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1132 361 222.8654 -1.421085e-14 202.0681 40.90809 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1134 360 222.8654 -1.421085e-14 204.2578 41.36128 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1135 359 222.8654 -1.421085e-14 205.6622 41.19526 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1140 353 222.8654 -1.421085e-14 213.3036 39.57994 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1141 349 222.8654 -1.421085e-14 216.5657 37.05824 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1141 344 222.8654 -1.421085e-14 219.6617 33.1321 FALSE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1140 332 222.8654 -1.421085e-14 226.307 23.09017 TRUE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1134 319 222.8654 -1.421085e-14 229.6453 9.166967 TRUE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1133 318 222.8654 -1.421085e-14 229.4793 7.762532 TRUE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1132 317 222.8654 -1.421085e-14 229.3133 6.358097 TRUE
1 24 6 2 1 16 6 350 552 697 1123 316 60 491 1132 317 222.8654 -1.421085e-14 229.3133 6.358097 TRUE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 1132 317 707.8785 1.136868e-13 0 0 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 749 404 707.8785 1.136868e-13 387.623 63.29617 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 663 427 707.8785 1.136868e-13 475.963 74.29806 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 603 454 707.8785 1.136868e-13 541.7116 71.82306 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 593 462 707.8785 1.136868e-13 553.9849 68.16706 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 579 485 707.8785 1.136868e-13 575.6016 52.11346 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 567 502 707.8785 1.136868e-13 593.1102 40.86859 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 549 527 707.8785 1.136868e-13 619.1853 24.46465 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 544 534 707.8785 1.136868e-13 626.4493 19.85651 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 530 549 707.8785 1.136868e-13 645.0598 11.21661 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 515 559 707.8785 1.136868e-13 662.7182 7.586047 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 509 562 707.8785 1.136868e-13 669.4058 7.060533 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 507 563 707.8785 1.136868e-13 671.635 6.885362 FALSE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 496 568 707.8785 1.136868e-13 683.7077 6.385276 TRUE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 493 571 707.8785 1.136868e-13 687.6152 4.73245 TRUE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 488 574 707.8785 1.136868e-13 693.376 3.831166 TRUE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 488 575 707.8785 1.136868e-13 693.7518 2.904453 TRUE
1 24 6 2 1 16 7 350 1123 316 476 583 60 444 488 575 707.8785 1.136868e-13 693.7518 2.904453 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1087 466 65 1.776357e-15 0 0 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1110 464 65 1.776357e-15 22.78462 3.723077 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1147 457 65 1.776357e-15 60.36923 6.046154 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1160 452 65 1.776357e-15 74.2 4.4 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1183 447 65 1.776357e-15 97.72308 5.215385 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1190 446 65 1.776357e-15 104.7538 5.969231 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1195 446 65 1.776357e-15 109.6 7.2 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1198 444 65 1.776357e-15 113 6 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1228 437 65 1.776357e-15 143.8 6.6 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1249 431 65 1.776357e-15 165.6308 5.953846 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1250 430 65 1.776357e-15 166.8462 5.230769 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1251 429 65 1.776357e-15 168.0615 4.507692 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1251 429 65 1.776357e-15 168.0615 4.507692 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1243 429 65 1.776357e-15 160.3077 2.538462 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1226 429 65 1.776357e-15 143.8308 -1.646154 FALSE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1169 429 65 1.776357e-15 88.58462 -15.67692 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1162 430 65 1.776357e-15 81.55385 -16.43077 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1159 431 65 1.776357e-15 78.4 -16.2 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1159 431 65 1.776357e-15 78.4 -16.2 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1159 431 65 1.776357e-15 78.4 -16.2 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1159 431 65 1.776357e-15 78.4 -16.2 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1159 431 65 1.776357e-15 78.4 -16.2 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1159 431 65 1.776357e-15 78.4 -16.2 TRUE
1 24 6 2 1 16 8 350 476 583 1150 450 60 608 1159 431 65 1.776357e-15 78.4 -16.2 TRUE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 984 439 534.1133 6.146195e-13 0 0 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 888 444 534.1133 6.146195e-13 96.08261 -3.021831 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 720 454 534.1133 6.146195e-13 264.2529 -9.55977 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 650 462 534.1133 6.146195e-13 334.4028 -16.11643 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 561 470 534.1133 6.146195e-13 423.5487 -22.28179 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 543 473 534.1133 6.146195e-13 441.6067 -24.91045 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 531 479 534.1133 6.146195e-13 453.7277 -30.66203 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 529 480 534.1133 6.146195e-13 455.7479 -31.62063 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 522 484 534.1133 6.146195e-13 462.8288 -35.47562 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 518 486 534.1133 6.146195e-13 466.8691 -37.39282 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 506 490 534.1133 6.146195e-13 478.949 -41.14483 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 498 491 534.1133 6.146195e-13 486.9679 -41.97986 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 485 491 534.1133 6.146195e-13 499.9651 -41.71212 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 482 491 534.1133 6.146195e-13 502.9645 -41.65034 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 475 491 534.1133 6.146195e-13 509.963 -41.50618 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 471 489 534.1133 6.146195e-13 513.9209 -39.42422 FALSE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 465 464 534.1133 6.146195e-13 519.4048 -14.30595 TRUE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 461 451 534.1133 6.146195e-13 523.1362 -1.226332 TRUE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 455 438 534.1133 6.146195e-13 528.8672 11.89448 TRUE
1 24 6 2 1 16 9 350 1150 450 450 450 60 507 455 438 534.1133 6.146195e-13 528.8672 11.89448 TRUE
1 24 6 2 1 16 10 350 450 450 1123 583 60 572 455 437 683.769 -1.705303e-13 0 0 FALSE
1 24 6 2 1 16 10 350 450 450 1123 583 60 572 934 496 683.769 -1.705303e-13 480.5512 -44.63788 FALSE
1 24 6 2 1 16 10 350 450 450 1123 583 60 572 964 509 683.769 -1.705303e-13 512.6351 -38.34336 FALSE
1 24 6 2 1 16 10 350 450 450 1123 583 60 572 1034 543 683.769 -1.705303e-13 588.2806 -20.07403 FALSE
1 24 6 2 1 16 10 350 450 450 1123 583 60 572 1048 551 683.769 -1.705303e-13 603.6659 -15.24784 FALSE
1 24 6 2 1 16 10 350 450 450 1123 583 60 572 1060 555 683.769 -1.705303e-13 616.2432 -13.90236 FALSE
1 24 6 2 1 16 10 350 450 450 1123 583 60 572 1064 558 683.769 -1.705303e-13 620.7916 -11.82563 FALSE
1 24 6 2 1 16 10 350 450 450 1123 583 60 572 1066 560 683.769 -1.705303e-13 623.1725 -10.2988 FALSE
