"NumberDevice" "UserId" "Block" "Sequence" "NumberClicks" "NumberCircles" "CircleID" "DistanceCenter" "PixelStartCircleX" "PixelStartCircleY" "PixelEndCircleX" "PixelEndCircleY" "TargetWidth" "ElapsedTime" "MouseX" "MouseY" "targetx" "targety" "rx" "ry" "inside"
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 597 680 708.533697152083 0 664.575307981336 -19.5361209433471 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 595 682 708.533697152083 0 667.403684398795 -19.5530573290804 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 583 685 708.533697152083 0 678.048202832166 -13.2527218362974 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 579 685 708.533697152083 0 680.893515635358 -10.4412818045717 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 572 686 708.533697152083 0 686.575673048876 -6.2325899498498 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 569 686 708.533697152083 0 688.70965765127 -4.12400992605546 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 566 686 708.533697152083 0 690.843642253664 -2.01542990226119 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 565 686 708.533697152083 0 691.554970454463 -1.31256989432978 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 562 686 708.533697152083 0 693.688955056857 0.796010129464548 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 561 686 708.533697152083 0 694.400283257655 1.49887013739595 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 559 686 708.533697152083 0 695.822939659251 2.90459015325882 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 559 686 708.533697152083 0 695.822939659251 2.90459015325882 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 559 686 708.533697152083 0 695.822939659251 2.90459015325882 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 559 686 708.533697152083 0 695.822939659251 2.90459015325882 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 559 686 708.533697152083 0 695.822939659251 2.90459015325882 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 559 686 708.533697152083 0 695.822939659251 2.90459015325882 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 559 686 708.533697152083 0 695.822939659251 2.90459015325882 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 559 686 708.533697152083 0 695.822939659251 2.90459015325882 TRUE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 559 686 674.533913157819 -5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 559 686 674.533913157819 -5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 575 676 674.533913157819 -5.6843418860808e-14 18.8633955265982 0.415101441955947 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 591 664 674.533913157819 -5.6843418860808e-14 38.82384486408 -0.842062925110646 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 739 556 674.533913157819 -5.6843418860808e-14 221.812420519461 -9.96243460694281 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 799 514 674.533913157819 -5.6843418860808e-14 295.018524818693 -12.1684022699087 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 984 395 674.533913157819 -5.6843418860808e-14 514.977813900851 -10.1907404000186 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 1091 336 674.533913157819 -5.6843418860808e-14 636.807122104623 -0.830202883911966 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 1161 294 674.533913157819 -5.6843418860808e-14 718.374555448967 2.44909850754004 FALSE
2 24 1 1 1 16 6 350 552 697 1123 316 60 827 1175 286 674.533913157819 -5.6843418860808e-14 734.468631355659 3.43941194763494 FALSE
