NumberDevice UserId Block Sequence NumberClicks NumberCircles CircleID DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY TargetWidth ElapsedTime MouseX MouseY
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 945 618
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1046 678
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1083 700
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1111 718
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1111 719
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1111 719
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1111 719
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1112 719
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1112 719
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1111 719
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1111 719
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1107 718
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1097 714
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1080 705
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1076 702
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1071 700
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1059 695
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1056 695
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1056 694
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 1056 694
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 798 377
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 774 356
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 667 285
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 652 280
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 652 280
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 652 280
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 652 280
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 652 280
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 652 280
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 652 280
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 655 287
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 655 287
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 652 279
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 634 257
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 616 243
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 584 221
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 582 219
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 573 214
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 568 213
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 564 211
1 24 1 1 2 16 13 350 1047 697 552 202 60 930 564 211
1 24 1 1 1 16 14 350 552 202 933 773 60 616 564 211
1 24 1 1 1 16 14 350 552 202 933 773 60 616 711 443
1 24 1 1 1 16 14 350 552 202 933 773 60 616 757 511
1 24 1 1 1 16 14 350 552 202 933 773 60 616 864 690
1 24 1 1 1 16 14 350 552 202 933 773 60 616 891 729
1 24 1 1 1 16 14 350 552 202 933 773 60 616 922 760
1 24 1 1 1 16 14 350 552 202 933 773 60 616 927 766
1 24 1 1 1 16 14 350 552 202 933 773 60 616 928 767
1 24 1 1 1 16 14 350 552 202 933 773 60 616 928 767
1 24 1 1 1 16 14 350 552 202 933 773 60 616 928 767
1 24 1 1 1 16 14 350 552 202 933 773 60 616 928 767
1 24 1 1 1 16 14 350 552 202 933 773 60 616 927 767
1 24 1 1 1 16 14 350 552 202 933 773 60 616 917 766
1 24 1 1 1 16 14 350 552 202 933 773 60 616 890 755
1 24 1 1 1 16 14 350 552 202 933 773 60 616 886 752
1 24 1 1 1 16 14 350 552 202 933 773 60 616 885 749
1 24 1 1 1 16 14 350 552 202 933 773 60 616 885 748
1 24 1 1 1 16 14 350 552 202 933 773 60 616 885 748
1 24 1 1 1 16 14 350 552 202 933 773 60 616 891 748
1 24 1 1 1 16 14 350 552 202 933 773 60 616 908 752
1 24 1 1 1 16 14 350 552 202 933 773 60 616 923 756
1 24 1 1 1 16 14 350 552 202 933 773 60 616 923 756
1 24 1 1 1 16 14 350 552 202 933 773 60 616 923 756
1 24 1 1 1 16 14 350 552 202 933 773 60 616 923 756
1 24 1 1 1 16 14 350 552 202 933 773 60 616 923 756
1 24 1 1 1 16 15 350 933 773 666 126 60 367 700 147
1 24 1 1 1 16 15 350 933 773 666 126 60 367 697 144
1 24 1 1 1 16 15 350 933 773 666 126 60 367 697 144
1 24 1 1 1 16 15 350 933 773 666 126 60 367 697 144
1 24 1 1 1 16 15 350 933 773 666 126 60 367 697 144
1 24 1 1 1 16 15 350 933 773 666 126 60 367 697 144
1 24 1 1 1 16 15 350 933 773 666 126 60 367 697 144
1 24 1 1 1 16 15 350 933 773 666 126 60 367 697 144
1 24 1 1 1 16 15 350 933 773 666 126 60 367 694 142
