"NumberDevice" "UserId" "Block" "Sequence" "NumberClicks" "NumberCircles" "CircleID" "DistanceCenter" "PixelStartCircleX" "PixelStartCircleY" "PixelEndCircleX" "PixelEndCircleY" "TargetWidth" "ElapsedTime" "MouseX" "MouseY" "targetx" "targety" "x" "y" "rx" "ry"
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 604 694 554.152506084742 5.50670620214078e-14 -449 477 654.207170397019 -33.8079606176632
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 599 696 554.152506084742 5.50670620214078e-14 -454 479 659.201184275188 -31.7930597802375
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 595 697 554.152506084742 5.50670620214078e-14 -458 480 662.781308509927 -29.7478921920351
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 595 698 554.152506084742 5.50670620214078e-14 -458 481 663.473119956253 -30.4699703891383
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 588 699 554.152506084742 5.50670620214078e-14 -465 482 669.219478782302 -26.3493684619567
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 585 700 554.152506084742 5.50670620214078e-14 -468 483 672.077524819938 -24.9960123200807
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 583 700 554.152506084742 5.50670620214078e-14 -470 483 673.521681214144 -23.6123894274279
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 577 700 554.152506084742 5.50670620214078e-14 -476 483 677.854150396763 -19.4615207494695
1 24 4 3 1 16 5 350 1047 202 552 697 60 443 576 701 554.152506084742 5.50670620214078e-14 -477 484 679.268040040193 -19.4917875002462
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 576 701 668.905075477829 1.13686837721616e-13 0 0 0 0
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 576 701 554.152506084742 5.50670620214078e-14 0 0 0 0
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 591 684 554.152506084742 5.50670620214078e-14 15 -17 22.0509614005596 -5.26831104919132
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 725 563 554.152506084742 5.50670620214078e-14 149 -138 201.273700762138 -27.0905404433586
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 815 497 554.152506084742 5.50670620214078e-14 239 -204 312.859040351139 -29.261252033434
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 988 387 554.152506084742 5.50670620214078e-14 412 -314 517.64295517216 -19.6410529410542
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1062 348 554.152506084742 5.50670620214078e-14 486 -353 600.603904392584 -8.94147797537255
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1128 318 554.152506084742 5.50670620214078e-14 552 -383 671.842712030514 4.51334593005367
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1132 316 554.152506084742 5.50670620214078e-14 556 -385 676.264864154097 5.18010720358922
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1132 316 554.152506084742 5.50670620214078e-14 556 -385 676.264864154097 5.18010720358922
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1132 316 554.152506084742 5.50670620214078e-14 556 -385 676.264864154097 5.18010720358922
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1132 316 554.152506084742 5.50670620214078e-14 556 -385 676.264864154097 5.18010720358922
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1132 316 554.152506084742 5.50670620214078e-14 556 -385 676.264864154097 5.18010720358922
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1134 312 554.152506084742 5.50670620214078e-14 558 -389 680.202642617085 3.0602249482676
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1139 301 554.152506084742 5.50670620214078e-14 563 -400 690.622656241621 -3.05723498739945
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1148 281 554.152506084742 5.50670620214078e-14 572 -420 709.493794259198 -14.2322137310729
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1149 280 554.152506084742 5.50670620214078e-14 573 -421 710.887116023627 -14.4744005613705
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1149 279 554.152506084742 5.50670620214078e-14 573 -422 711.462683490692 -15.2921548587337
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1148 279 554.152506084742 5.50670620214078e-14 572 -422 710.644929193329 -15.8677223257991
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1147 279 554.152506084742 5.50670620214078e-14 571 -422 709.827174895966 -16.4432897928646
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1143 281 554.152506084742 5.50670620214078e-14 567 -420 705.405022772382 -17.1100510664002
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1135 287 554.152506084742 5.50670620214078e-14 559 -414 695.409583591085 -16.808065018745
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1131 290 554.152506084742 5.50670620214078e-14 555 -411 690.411864000436 -16.6570719949175
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1125 295 554.152506084742 5.50670620214078e-14 549 -406 682.62750088093 -16.0217053104946
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1123 297 554.152506084742 5.50670620214078e-14 547 -404 679.840857352073 -15.5373316498992
1 24 4 3 1 16 6 350 552 697 1123 316 60 658 1122 300 554.152506084742 5.50670620214078e-14 546 -401 677.296400653513 -13.6596362248753
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 1122 300 705.269452053611 1.13686837721616e-13 0 0 0 0
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 845 514 554.152506084742 5.50670620214078e-14 -277 214 339.592193171858 -84.8654366437103
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 734 518 554.152506084742 5.50670620214078e-14 -388 218 442.869032666195 -43.9888611503929
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 660 515 554.152506084742 5.50670620214078e-14 -462 215 509.446423567327 -11.5473596315368
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 563 519 554.152506084742 5.50670620214078e-14 -559 219 599.899795415836 23.7115048033144
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 555 526 554.152506084742 5.50670620214078e-14 -567 226 610.036346742685 20.5098915852384
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 550 531 554.152506084742 5.50670620214078e-14 -572 231 616.622481994219 17.9364070897523
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 551 530 554.152506084742 5.50670620214078e-14 -571 230 615.305254943912 18.4511039888495
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 549 533 554.152506084742 5.50670620214078e-14 -573 233 618.34097412013 16.5057482159531
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 538 529 554.152506084742 5.50670620214078e-14 -584 229 626.811495539433 24.583511946413
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 533 531 554.152506084742 5.50670620214078e-14 -589 231 632.193835564152 24.7579133750327
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 519 543 554.152506084742 5.50670620214078e-14 -603 243 649.832484117237 19.3840807370754
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 512 547 554.152506084742 5.50670620214078e-14 -610 247 657.849278242569 18.5290883675006
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 501 550 554.152506084742 5.50670620214078e-14 -621 250 669.128655191105 20.1951182750468
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 496 551 554.152506084742 5.50670620214078e-14 -626 251 674.10973014022 21.2854816783685
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 493 552 554.152506084742 5.50670620214078e-14 -629 252 677.25888113993 21.5733149304807
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 492 552 554.152506084742 5.50670620214078e-14 -630 252 678.174843114632 21.9745800060854
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 489 555 554.152506084742 5.50670620214078e-14 -633 255 682.126524265552 20.4304893087937
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 487 558 554.152506084742 5.50670620214078e-14 -635 258 685.162243441771 18.4851335358973
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 486 559 554.152506084742 5.50670620214078e-14 -636 259 686.479470492077 17.9704366368
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 480 566 554.152506084742 5.50670620214078e-14 -642 266 694.784097869522 13.9662932675147
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 478 569 554.152506084742 5.50670620214078e-14 -644 269 697.81981704574 12.0209374946182
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 478 571 554.152506084742 5.50670620214078e-14 -644 271 698.62234719695 10.1890135452143
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 477 572 554.152506084742 5.50670620214078e-14 -645 272 699.939574247256 9.67431664611703
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 474 576 554.152506084742 5.50670620214078e-14 -648 276 704.292520473781 7.21426397412336
1 24 4 3 1 16 7 350 1123 316 476 583 60 875 474 576 554.152506084742 5.50670620214078e-14 -648 276 704.292520473781 7.21426397412336
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 765 484 386.498382920291 -1.49213974509621e-13 0 0 0 0
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 814 472 554.152506084742 5.50670620214078e-14 49 -12 49.8656678829488 -7.6429815247357
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 892 453 554.152506084742 5.50670620214078e-14 127 -31 129.234693357827 -19.7077150554881
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 915 446 554.152506084742 5.50670620214078e-14 150 -38 152.761311842737 -24.6572829826443
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 953 437 554.152506084742 5.50670620214078e-14 188 -47 191.405716735577 -30.2795574759586
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 963 434 554.152506084742 5.50670620214078e-14 198 -50 201.630856541182 -32.3882338275699
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 974 432 554.152506084742 5.50670620214078e-14 209 -52 212.7641502111 -33.4128176744877
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 976 431 554.152506084742 5.50670620214078e-14 211 -53 214.844365900297 -34.2330022186114
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 983 429 554.152506084742 5.50670620214078e-14 218 -55 221.993166832201 -35.6094633462889
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 990 428 554.152506084742 5.50670620214078e-14 225 -56 229.053998443915 -35.9898012894629
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 993 428 554.152506084742 5.50670620214078e-14 228 -56 232.042367997425 -35.7258933288932
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1023 430 554.152506084742 5.50670620214078e-14 258 -54 261.750124892149 -31.0945673541888
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1045 430 554.152506084742 5.50670620214078e-14 280 -54 283.664834951226 -29.1592423100106
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1058 430 554.152506084742 5.50670620214078e-14 293 -54 296.614436349771 -28.0156411475417
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1064 428 554.152506084742 5.50670620214078e-14 299 -56 302.767114097171 -29.4800715954092
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1085 428 554.152506084742 5.50670620214078e-14 320 -56 323.685700971744 -27.6327158714209
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1097 429 554.152506084742 5.50670620214078e-14 332 -55 335.551209865596 -25.5809608446385
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1114 433 554.152506084742 5.50670620214078e-14 349 -51 352.133426721395 -20.100989663396
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1117 434 554.152506084742 5.50670620214078e-14 352 -50 355.033826954715 -18.8409585183228
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1128 439 554.152506084742 5.50670620214078e-14 363 -45 365.551335383304 -12.8926800737164
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1134 442 554.152506084742 5.50670620214078e-14 369 -42 371.264166529755 -9.37649459906653
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1136 443 554.152506084742 5.50670620214078e-14 371 -41 373.168443578572 -8.20443277418322
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1136 443 554.152506084742 5.50670620214078e-14 371 -41 373.168443578572 -8.20443277418322
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1136 443 554.152506084742 5.50670620214078e-14 371 -41 373.168443578572 -8.20443277418322
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1136 443 554.152506084742 5.50670620214078e-14 371 -41 373.168443578572 -8.20443277418322
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1136 443 554.152506084742 5.50670620214078e-14 371 -41 373.168443578572 -8.20443277418322
1 24 4 3 1 16 8 350 476 583 1150 450 60 682 1136 443 554.152506084742 5.50670620214078e-14 371 -41 373.168443578572 -8.20443277418322
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 803 414 354.830945662861 1.27897692436818e-13 0 0 0 0
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 683 410 554.152506084742 5.50670620214078e-14 -120 -4 118.974966856783 16.1541716416308
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 634 410 554.152506084742 5.50670620214078e-14 -169 -4 167.722124373407 21.1255531447426
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 599 412 554.152506084742 5.50670620214078e-14 -204 -2 202.744436130306 22.6868600340418
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 590 414 554.152506084742 5.50670620214078e-14 -213 0 211.900909204915 21.6102910237308
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 569 420 554.152506084742 5.50670620214078e-14 -234 6 233.401288732829 17.7718434005799
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 556 422 554.152506084742 5.50670620214078e-14 -247 8 246.537121604713 17.1011014517474
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 536 427 554.152506084742 5.50670620214078e-14 -267 13 266.941204417938 14.1560370125457
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 532 428 554.152506084742 5.50670620214078e-14 -271 14 271.022020980583 13.5670241247053
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 518 430 554.152506084742 5.50670620214078e-14 -285 16 285.152693801786 12.9977389412424
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 507 431 554.152506084742 5.50670620214078e-14 -296 17 296.197390009663 13.1189234109895
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 493 435 554.152506084742 5.50670620214078e-14 -310 21 310.530976361606 10.5599583288889
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 490 435 554.152506084742 5.50670620214078e-14 -313 21 313.515496209562 10.8643286249978
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 487 435 554.152506084742 5.50670620214078e-14 -316 21 316.500016057519 11.1686989211066
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 478 438 554.152506084742 5.50670620214078e-14 -325 24 325.757945897497 9.09728996147674
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 474 438 554.152506084742 5.50670620214078e-14 -329 24 329.737305694773 9.50311702295526
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 474 439 554.152506084742 5.50670620214078e-14 -329 25 329.838762460142 8.50827707363641
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 474 439 554.152506084742 5.50670620214078e-14 -329 25 329.838762460142 8.50827707363641
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 474 439 554.152506084742 5.50670620214078e-14 -329 25 329.838762460142 8.50827707363641
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 469 440 554.152506084742 5.50670620214078e-14 -334 26 334.914418972106 8.0207209511657
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 468 441 554.152506084742 5.50670620214078e-14 -335 27 336.010715686795 7.12733776721648
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 468 441 554.152506084742 5.50670620214078e-14 -335 27 336.010715686795 7.12733776721648
1 24 4 3 1 16 9 350 1150 450 450 450 60 594 468 441 554.152506084742 5.50670620214078e-14 -335 27 336.010715686795 7.12733776721648
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 467 442 670.982116006083 1.70530256582424e-13 0 0 0 0
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 688 475 554.152506084742 5.50670620214078e-14 221 33 222.999982310473 -14.1777251182559
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 764 494 554.152506084742 5.50670620214078e-14 297 52 301.295660759708 -11.5725886201258
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 857 516 554.152506084742 5.50670620214078e-14 390 74 396.842171569274 -9.60681342502652
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 889 522 554.152506084742 5.50670620214078e-14 422 80 429.388493563647 -10.4652565731517
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 933 532 554.152506084742 5.50670620214078e-14 466 90 474.507430831605 -9.93469101632432
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 947 535 554.152506084742 5.50670620214078e-14 480 93 488.825249102506 -9.94363313245064
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 961 539 554.152506084742 5.50670620214078e-14 494 97 503.353207102376 -8.9749038854343
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 964 540 554.152506084742 5.50670620214078e-14 497 98 506.496360920772 -8.62765170919613
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 965 541 554.152506084742 5.50670620214078e-14 498 99 507.684172012883 -7.86012007502165
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 971 542 554.152506084742 5.50670620214078e-14 504 100 513.760339920707 -8.14328708568796
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 992 550 554.152506084742 5.50670620214078e-14 525 108 535.972556378447 -4.73485048887817
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1006 554 554.152506084742 5.50670620214078e-14 539 112 550.500514378317 -3.76612124186182
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1010 555 554.152506084742 5.50670620214078e-14 543 113 554.621339559856 -3.62900879459183
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1010 555 554.152506084742 5.50670620214078e-14 543 113 554.621339559856 -3.62900879459183
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1010 555 554.152506084742 5.50670620214078e-14 543 113 554.621339559856 -3.62900879459183
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1018 557 554.152506084742 5.50670620214078e-14 551 115 562.862989922933 -3.35478390005181
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1024 559 554.152506084742 5.50670620214078e-14 557 117 569.149297559725 -2.6602795475755
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1045 565 554.152506084742 5.50670620214078e-14 578 123 590.94123455953 -1.20718567705099
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1056 568 554.152506084742 5.50670620214078e-14 589 126 602.326038741003 -0.585708606272803
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1073 573 554.152506084742 5.50670620214078e-14 606 131 619.997150559269 0.730272816981696
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1074 574 554.152506084742 5.50670620214078e-14 607 132 621.18496165138 1.4978044511562
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1077 574 554.152506084742 5.50670620214078e-14 610 132 624.117975740808 0.867385264251709
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1078 575 554.152506084742 5.50670620214078e-14 611 133 625.305786832918 1.63491689842618
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1084 576 554.152506084742 5.50670620214078e-14 617 134 631.381954740742 1.35174988775987
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1084 576 554.152506084742 5.50670620214078e-14 617 134 631.381954740742 1.35174988775987
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1087 576 554.152506084742 5.50670620214078e-14 620 134 634.31496883017 0.72133070085539
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1093 578 554.152506084742 5.50670620214078e-14 626 136 640.601276466963 1.41583505333173
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1113 578 554.152506084742 5.50670620214078e-14 646 136 660.154703729815 -2.78695952603144
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1119 578 554.152506084742 5.50670620214078e-14 652 136 666.020731908671 -4.04779789984039
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1119 577 554.152506084742 5.50670620214078e-14 652 135 665.810592179703 -5.02546926298305
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1119 577 554.152506084742 5.50670620214078e-14 652 135 665.810592179703 -5.02546926298305
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1118 577 554.152506084742 5.50670620214078e-14 651 135 664.83292081656 -4.81532953401489
1 24 4 3 1 16 10 350 450 450 1123 583 60 858 1118 577 554.152506084742 5.50670620214078e-14 651 135 664.83292081656 -4.81532953401489
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 1118 577 693.025973539232 -5.6843418860808e-14 0 0 0 0
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 790 455 554.152506084742 5.50670620214078e-14 -328 -122 349.79641349081 -10.5104285814876
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 726 438 554.152506084742 5.50670620214078e-14 -392 -139 415.486592125107 -18.8650938048282
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 564 407 554.152506084742 5.50670620214078e-14 -554 -170 577.233776617398 -51.1582557561863
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 517 394 554.152506084742 5.50670620214078e-14 -601 -183 625.669190702351 -56.8160523608009
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 492 384 554.152506084742 5.50670620214078e-14 -626 -193 652.594588468765 -56.9675618337631
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 486 381 554.152506084742 5.50670620214078e-14 -632 -196 659.282649489522 -56.4481007836071
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 457 375 554.152506084742 5.50670620214078e-14 -661 -202 688.407099034929 -61.8115361264668
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 457 375 554.152506084742 5.50670620214078e-14 -661 -202 688.407099034929 -61.8115361264668
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 457 375 554.152506084742 5.50670620214078e-14 -661 -202 688.407099034929 -61.8115361264668
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 457 375 554.152506084742 5.50670620214078e-14 -661 -202 688.407099034929 -61.8115361264668
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 453 368 554.152506084742 5.50670620214078e-14 -665 -209 694.748852688915 -56.8333677291394
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 452 367 554.152506084742 5.50670620214078e-14 -666 -210 696.05183415639 -56.2836047843911
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 452 360 554.152506084742 5.50670620214078e-14 -666 -217 698.688098985931 -49.7989993416117
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 452 353 554.152506084742 5.50670620214078e-14 -666 -224 701.324363815472 -43.3143938988323
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 457 329 554.152506084742 5.50670620214078e-14 -661 -248 705.731125057628 -19.198414645345
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 458 326 554.152506084742 5.50670620214078e-14 -660 -251 705.934580635606 -16.0426887656479
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 458 323 554.152506084742 5.50670620214078e-14 -660 -254 707.064408419695 -13.2635721473139
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 459 322 554.152506084742 5.50670620214078e-14 -659 -255 706.514645474947 -11.9605906798395
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 460 319 554.152506084742 5.50670620214078e-14 -658 -258 706.718101052924 -8.80486480014244
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 461 318 554.152506084742 5.50670620214078e-14 -657 -259 706.168338108176 -7.50188333266809
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 461 317 554.152506084742 5.50670620214078e-14 -657 -260 706.544947369539 -6.57551112655673
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 461 317 554.152506084742 5.50670620214078e-14 -657 -260 706.544947369539 -6.57551112655673
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 463 314 554.152506084742 5.50670620214078e-14 -655 -263 705.822030741405 -3.04317598549665
1 24 4 3 1 16 11 350 1123 583 476 316 60 633 463 314 554.152506084742 5.50670620214078e-14 -655 -263 705.822030741405 -3.04317598549665
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 463 314 698.387428294639 0 0 0 0 0
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 680 453 554.152506084742 5.50670620214078e-14 217 139 257.6864827585 -2.77066843073763
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 729 485 554.152506084742 5.50670620214078e-14 266 171 316.209872991631 -2.88378615995123
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 790 520 554.152506084742 5.50670620214078e-14 327 206 386.413026733562 -7.06914214085361
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 809 529 554.152506084742 5.50670620214078e-14 346 215 407.23671199879 -9.96295139073513
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 835 541 554.152506084742 5.50670620214078e-14 372 227 435.559100401886 -14.1869678613687
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 854 550 554.152506084742 5.50670620214078e-14 391 236 456.382785667115 -17.0807771112503
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 874 561 554.152506084742 5.50670620214078e-14 411 247 479.139495418905 -18.8505684189462
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 878 565 554.152506084742 5.50670620214078e-14 415 251 484.6779685404 -17.6993449469498
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 890 577 554.152506084742 5.50670620214078e-14 427 263 501.293387904885 -14.2456745309606
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 898 586 554.152506084742 5.50670620214078e-14 435 272 512.918740354063 -11.1070155127813
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 920 605 554.152506084742 5.50670620214078e-14 457 291 541.735123903725 -7.28392263936038
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 930 609 554.152506084742 5.50670620214078e-14 467 295 552.290869470338 -9.42313640448802
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 943 617 554.152506084742 5.50670620214078e-14 480 303 567.548876084261 -9.86272049143193
1 24 4 3 1 16 12 350 476 316 1047 697 60 859 958 632 554.152506084742 5.50670620214078e-14 495 318 588.318150289868 -5.54563247144546
